countrycode,country,currency_unit,year,rgdpe,rgdpo,pop,emp,avh,hc,cgdpe,cgdpo,ck,ctfp,rgdpna,rkna,rtfpna,labsh,xr,pl_gdpe,pl_gdpo,i_cig,i_xm,i_xr,i_outlier,cor_exp,statcap,csh_c,csh_i,csh_g,csh_x,csh_m,csh_r,pl_c,pl_i,pl_g,pl_x,pl_m,pl_k,phi_NR
ISL,Iceland,Iceland Krona,1995,7172.7515,6910.57,0.267478,0.14195767,1832.17,2.7610264,6914.264,6862.6284,28292.783,0.7860519,6021.136591758274,25638.566,0.81649303,0.68732005,64.69166666666666,1.0150182,1.0226554,1,1,0,0,,,0.5339336,0.2227134,0.21446893,0.39340946,-0.39337048,0.028845143,1.1107308429447662,0.7503928745027328,1.0515333198340402,0.6676384,0.6487492,0.8479289,0.0016862556
ISL,Iceland,Iceland Krona,1996,7468.2983,6887.1436,0.270119,0.14261048,1860.12,2.777275,7147.6113,6987.3335,27993.057,0.7851457,6309.251736522653,26234.086,0.8434499,0.7044774,66.5,1.0256525,1.0491792,1,1,0,0,0.9327884952680475,,0.55537564,0.25366524,0.2076795,0.40457845,-0.4470811,0.025782255,1.105603907034799,0.7837870732035581,1.1072675825560736,0.67107606,0.65351826,0.8790014,0.0018103699
ISL,Iceland,Iceland Krona,1997,8182.9424,7521.743,0.27283599999999997,0.1428796,1839.06,2.7936196,7817.212,7589.603,27639.436,0.8374088,6619.23723778899,26935.574,0.8731208,0.69060075,70.90429083333333,0.9495708,0.97804797,1,1,0,0,,,0.56242496,0.24528086,0.21687688,0.37200248,-0.4244746,0.027889404,1.0104344942063967,0.7850969329451193,0.9777479860440038,0.6557517,0.6268555,0.87986785,0.0016792486
ISL,Iceland,Iceland Krona,1998,8993.092,8151.5957,0.27560799999999996,0.14876798,1817.0,2.8100603,8545.526,8238.048,27829.66,0.86838734,7037.360894123363,28166.258,0.88672763,0.7203932,70.95833333333333,0.9702997,1.0065153,1,1,0,0,,,0.57309306,0.29129943,0.2189684,0.38108295,-0.48658803,0.022144197,1.020891406765341,0.834043642651787,1.0191542089567402,0.61516154,0.6193853,0.92585343,0.0017364324
ISL,Iceland,Iceland Krona,1999,9399.618,8687.817,0.278403,0.15392087,1873.0,2.8265975,8964.256,8743.186,28303.773,0.87481177,7325.481757041857,29240.46,0.88749903,0.74758655,72.33529333333334,0.97527355,0.9999333,1,1,0,0,,,0.598768,0.25838268,0.21622437,0.37601843,-0.43746352,-0.011929971,1.001114702770481,0.8437729020223816,1.0608542295259378,0.6113021,0.6053825,0.94366556,0.0015509593
ISL,Iceland,Iceland Krona,2000,9438.451,8899.024,0.28120999999999996,0.15649293,1885.0,2.8432322,9111.1455,8743.577,29361.38,0.8380199,7642.283996814008,30515.027,0.90064114,0.7384066,78.61594666666667,0.9545785,0.9947078,1,1,0,0,,,0.59802103,0.2912983,0.22856575,0.3806698,-0.5041951,0.0056401966,1.0083262265144022,0.7934114740549587,1.019353994651209,0.571107,0.58591384,0.8870535,0.0013454458
ISL,Iceland,Iceland Krona,2001,9698.169,9331.476,0.28399199999999997,0.15854223,1847.0,2.8646479,9414.263,9202.3955,31162.441,0.8574848,7941.983955186477,31619.951,0.91316617,0.7114034,97.42460333333332,0.84159356,0.8609696,1,1,0,0,,,0.55316156,0.25800547,0.22265762,0.3902227,-0.44658607,0.022538748,0.8751384836539721,0.7098938329222175,0.9108635159956237,0.5617146,0.55462885,0.7769361,0.0018604585
ISL,Iceland,Iceland Krona,2002,9604.221,9254.715,0.286783,0.15602158,1812.0,2.8862247,9379.199,9284.145,31401.467,0.8621681,7953.020158942067,32367.559,0.91408664,0.73020023,91.66166666666666,0.94967717,0.95940036,1,1,0,0,,,0.53392476,0.22139251,0.23921664,0.41414446,-0.42918956,0.02051115,0.9862005642302427,0.7885660908679895,1.0172644951066716,0.5797967,0.5705726,0.87122524,0.0014257857
ISL,Iceland,Iceland Krona,2003,9361.877,8768.177,0.289724,0.15617767,1807.0,2.907964,9184.868,8897.809,32308.496,0.80945617,8146.629508233905,33324.05,0.9233082,0.7352426,76.7089825,1.194345,1.2328768,1,1,0,0,,,0.5675128,0.25560707,0.2407443,0.41014972,-0.48406076,0.010046886,1.243597290364419,0.9538590471062128,1.3335740870040573,0.65228605,0.65625155,1.0538806,0.0012027154
ISL,Iceland,Iceland Krona,2004,10211.009,9071.721,0.293004,0.15568882,1810.0,2.9298673,10047.99,9378.579,34862.44,0.82400006,8784.983175503266,34882.9,0.980131,0.71588695,70.19166666666666,1.3188151,1.4129477,1,1,0,0,,,0.5769434,0.32180935,0.23287076,0.43507755,-0.57257205,0.005870976,1.3979020766788441,1.0316855405296048,1.5196655150019793,0.7082286,0.6914138,1.1335998,0.0013604804
ISL,Iceland,Iceland Krona,2005,10766.221,9420.136,0.296743,0.16130327,1794.0,2.9519353,10766.221,9420.136,37348.066,0.79139555,9420.135786407223,37348.066,1.0,0.7472434,62.98166666666667,1.512725,1.7288852,1,1,0,0,0.8151393228573612,,0.64034635,0.4329316,0.20977421,0.44957384,-0.72594005,-0.0066860323,1.604892921623071,1.125885805941013,2.02973584192038,0.72975004,0.7280729,1.2403389,0.0010458684
ISR,Israel,New Israeli Sheqel,1970,33422.344,34261.883,2.849534,0.97361857,,2.6429365,31815.428,32269.469,54155.11,0.98584706,33826.016188981484,66543.67,0.9552116,0.58786654,0.000349999232782894,0.19077651,0.18809223,0,0,0,0,,,0.42282784,0.27868435,0.46767125,0.13785586,-0.23250271,-0.07453653,0.22523693909091239,0.19029105505188576,0.15990964100576452,0.17432937,0.19343033,0.2211889,0.0061449734
ISR,Israel,New Israeli Sheqel,1971,37380.08,38278.29,2.936585,1.0048039,,2.6754076,35717.61,36251.78,61974.316,1.018741,37505.76156600663,75236.83,0.9813033,0.58786654,0.000419999478169189,0.17922026,0.17657946,0,0,0,0,,,0.39916897,0.30494952,0.430123,0.15967599,-0.27514517,-0.018772306,0.20889593704580078,0.17853949918803252,0.1521628782311263,0.16582933,0.18122712,0.20622459,0.0077198735
ISR,Israel,New Israeli Sheqel,1972,42375.633,43492.418,3.0338629999999998,1.0325044,,2.7082775,40712.438,41454.523,70988.414,1.0689077,42187.50333668571,84992.49,1.025666,0.58786654,0.000417979671411471,0.20708604,0.20337896,0,0,0,0,,,0.3897798,0.30166203,0.38686562,0.13967915,-0.21777484,-0.00021179195,0.23885140198132518,0.20855595943047792,0.17393520412393954,0.1984378,0.21856532,0.23877351,0.0073017487
ISR,Israel,New Israeli Sheqel,1973,43381.152,43954.51,3.137027,1.0782125,,2.7415514,41767.32,42272.992,80831.92,0.99217784,44467.90892256453,95486.07,0.99736655,0.58786654,0.0004194692306552603,0.25873116,0.2556362,0,0,0,0,,,0.3839075,0.31377703,0.52042145,0.15839101,-0.28054142,-0.09595551,0.30764438914402176,0.2594336023981546,0.222225027833519,0.2253249,0.25196102,0.2942403,0.007912904
ISR,Israel,New Israeli Sheqel,1974,45638.434,45725.09,3.2396529999999997,1.1181418,,2.775234,44687.812,43740.95,90735.42,0.9960781,47301.14010480808,105131.52,0.99095505,0.58786654,0.0004451533982306994,0.32795134,0.33505055,0,0,0,0,,,0.40379566,0.30125102,0.5275639,0.16441214,-0.35513642,-0.041886274,0.39855021979460814,0.33436407426488607,0.27025342416419423,0.25375006,0.2727722,0.38462552,0.011917156
ISR,Israel,New Israeli Sheqel,1975,45805.0,46786.293,3.3369839999999997,1.1562123,,2.8093302,45514.734,45147.023,100485.67,0.9816117,48786.85889570211,114199.695,0.96163636,0.58786654,0.000633614931146527,0.31861904,0.3212141,0,0,0,0,,,0.38064963,0.31659412,0.56010807,0.16314831,-0.32540056,-0.09509959,0.40504104474127395,0.3062587449524523,0.2668731255215105,0.26703483,0.28402245,0.35582045,0.016523058
ISR,Israel,New Israeli Sheqel,1976,47229.547,48181.215,3.428067,1.1919562,,2.835506,46735.453,46432.836,106719.29,0.94578624,48769.57697600599,121416.19,0.91569006,0.58786654,0.0007925571491852735,0.32615966,0.32828534,0,0,0,0,,,0.39986503,0.26758024,0.50804776,0.18307956,-0.30331042,-0.055262186,0.40402292915711374,0.3112330931229208,0.27273797306524966,0.28417465,0.29342172,0.35728368,0.0055995
ISR,Israel,New Israeli Sheqel,1977,49062.773,50250.008,3.514143,1.2257584,,2.8619254,48466.69,48241.52,113580.48,0.9389044,49195.86432496998,126759.484,0.88779444,0.58786654,0.001044545798962799,0.3403272,0.3419157,0,0,0,0,,,0.42205673,0.23492579,0.44213277,0.1980123,-0.30994037,0.01281281,0.3946476992523032,0.3383038761612788,0.28954835599002976,0.32276592,0.32404828,0.37439898,0.0056222454
ISR,Israel,New Israeli Sheqel,1978,50348.316,52599.547,3.5953239999999997,1.25639,,2.888591,49894.508,50752.816,121679.07,0.94292337,51920.646974348456,132225.89,0.90260464,0.58786654,0.00174353717363552,0.32532987,0.31982806,0,0,0,0,,,0.43107218,0.22999275,0.4602229,0.20893507,-0.3095395,-0.020683413,0.36725551172227877,0.3531007844358572,0.27218150390369583,0.370089,0.3736835,0.38195002,0.007162877
ISR,Israel,New Israeli Sheqel,1979,53866.35,55836.47,3.6722949999999996,1.2886484,,2.9155052,53293.0,54356.387,130741.46,0.9738435,55071.716972690905,139539.02,0.91750956,0.58786654,0.002540636908275765,0.39200422,0.38433534,0,0,0,0,,,0.4512674,0.23986852,0.40435955,0.20251244,-0.3192203,0.021212406,0.4282027983141721,0.4194871005022776,0.3353033797757902,0.41359097,0.429213,0.443895,0.0069580856
ISR,Israel,New Israeli Sheqel,1980,53217.035,54996.887,3.745797,1.3183097,,2.94267,53065.12,53725.207,136636.36,0.949955,55665.06287724946,144987.95,0.8958404,0.58786654,0.00512429166568394,0.44688115,0.44139063,1,0,0,0,0.600001891877407,,0.43256745,0.21132833,0.4380798,0.22878833,-0.3200471,0.009283188,0.4945617533822575,0.47749816206470536,0.38503098197384683,0.45071095,0.46661493,0.5044149,0.0076809144
ISR,Israel,New Israeli Sheqel,1981,56672.348,58276.574,3.8164,1.3514086,,2.9527862,56763.273,57069.176,146328.4,0.9675308,58519.34976834048,150292.89,0.91265875,0.58786654,0.01143057499928853,0.4456056,0.443217,2,0,0,0,,,0.4591835,0.19314374,0.4465431,0.21798019,-0.30412072,-0.01272977,0.4796779933307261,0.49390004048806724,0.38967986126842197,0.4553228,0.46052432,0.5166126,0.008328563
ISR,Israel,New Israeli Sheqel,1982,59491.926,60536.12,3.884594,1.3699075,,2.962937,59875.277,59367.016,155243.17,0.99849516,59552.87282081359,156030.12,0.9054385,0.58786654,0.0242669999990818,0.457812,0.4617315,2,0,0,0,,,0.48206177,0.21961325,0.41029918,0.19617757,-0.30907816,0.0009263559,0.4884469135646951,0.5022472026324988,0.39803494881937435,0.45336056,0.4423171,0.5295394,0.008149572
ISR,Israel,New Israeli Sheqel,1983,63462.844,63524.387,3.9511589999999996,1.3838716,,2.9731228,63629.8,62575.727,157835.4,0.99528426,61651.063570597486,162844.48,0.9136508,0.58786654,0.05621449166602284,0.4805923,0.48868775,2,0,0,0,,,0.50193864,0.23052557,0.3777443,0.17877443,-0.3108315,0.021848554,0.5102160914288653,0.5138771708755234,0.4209160920549481,0.45693067,0.4415078,0.55970305,0.0076866965
ISR,Israel,New Israeli Sheqel,1984,62501.48,63208.668,4.017024,1.4101183,,2.9833436,62074.836,61994.64,161862.3,0.9253783,62377.452512476324,167726.1,0.90137935,0.58786654,0.2932096666670718,0.46199414,0.4625918,2,1,0,0,,,0.458737,0.22230998,0.3908297,0.2162131,-0.30850914,0.020419404,0.4939571643802488,0.47050037822266594,0.41963902440346634,0.43298024,0.43976268,0.5280711,0.008513426
ISR,Israel,New Israeli Sheqel,1985,63808.5,65114.188,4.083495,1.4253181,,2.9935994,63980.098,63988.74,167226.06,0.91776586,64614.11714334926,171736.53,0.9169901,0.58786654,1.17884933333439,0.42274234,0.42268524,2,1,0,0,,,0.44571233,0.20026928,0.3954762,0.21975629,-0.29590988,0.034695804,0.48930845443185667,0.4049323647711117,0.3567394514617589,0.444918,0.43939725,0.46613616,0.009896374
ISR,Israel,New Israeli Sheqel,1986,69477.07,71323.734,4.149457,1.4697913,,3.0057228,69879.19,69974.4,175504.86,0.95906395,67479.4244471732,176439.92,0.9278896,0.58786654,1.487841666583333,0.4806986,0.48004448,2,1,0,0,,,0.47951806,0.20401724,0.33958694,0.20310059,-0.27612153,0.049898747,0.5554635202457796,0.44217896435430126,0.3982675956238028,0.5020854,0.49868026,0.50313336,0.007849072
ISR,Israel,New Israeli Sheqel,1987,73949.87,75506.8,4.216475,1.49522,,3.0178952,74425.805,74145.016,183917.95,0.9797202,72406.17919709501,182317.45,0.9701173,0.58786654,1.594641666666667,0.54254085,0.5445955,2,1,0,0,,,0.48504794,0.2063821,0.37573156,0.20720164,-0.29644552,0.022082226,0.633006278395621,0.49901723361404976,0.44966185836020073,0.5516797,0.5421506,0.5714347,0.0076764403
ISR,Israel,New Israeli Sheqel,1988,78043.836,78470.625,4.291626,1.558099,,3.0301168,78388.25,77626.37,192798.6,0.9657416,74256.36444352506,187627.19,0.957404,0.58786654,1.598933333333334,0.62788516,0.6340477,2,1,0,0,,,0.48563594,0.2046312,0.35390288,0.2080551,-0.28363436,0.031409252,0.7323665671538244,0.5639090975774673,0.521504474869732,0.60302866,0.5886074,0.63820344,0.00623473
ISR,Israel,New Israeli Sheqel,1989,77699.125,77121.41,4.384139,1.6187639,,3.0423882,77700.58,76558.055,200378.9,0.9044819,74683.54788709918,192275.36,0.92987114,0.58786654,1.916416666666667,0.6301021,0.6395055,2,1,0,0,,,0.49888518,0.20187835,0.33113724,0.22980063,-0.29519677,0.033495314,0.7244754716272334,0.5556676887656568,0.5332999922830501,0.6102273,0.5838425,0.6151315,0.0067070522
ISR,Israel,New Israeli Sheqel,1990,84255.695,83679.945,4.499949,1.6585593,,3.054709,82892.234,81728.03,214123.2,0.9197032,79898.86363900258,200202.16,0.9622217,0.58786654,2.016175,0.6968483,0.7067748,2,1,0,0,,,0.50635767,0.22907321,0.31210396,0.23327503,-0.30463454,0.023824673,0.7738997954136636,0.6080985790475623,0.6369790122600002,0.6321557,0.6155011,0.632537,0.0069758077
ISR,Israel,New Israeli Sheqel,1991,93060.836,90572.836,4.6423239999999995,1.7622211,,3.0656605,91266.86,88749.12,229368.75,0.933933,85743.96503914103,213944.02,0.96752876,0.58786654,2.279108333333334,0.72037655,0.7408131,2,1,0,0,,,0.4985773,0.30636054,0.29797924,0.20404764,-0.31072283,0.0037580978,0.8057953480391504,0.614006905495549,0.6868155590581622,0.65675426,0.61307275,0.6510187,0.003944847
ISR,Israel,New Israeli Sheqel,1992,100960.11,98139.35,4.807602999999999,1.8450441,,3.076651,98731.43,97169.91,245532.98,0.93925357,92139.5825680544,228467.92,0.9829037,0.58786654,2.459083333333333,0.741581,0.7534982,2,1,0,0,,,0.48517993,0.31042317,0.27418303,0.2164964,-0.3116944,0.025411876,0.8422494556690796,0.6023130273234962,0.7211189979686988,0.6218704,0.6211704,0.67070025,0.0041484577
ISR,Israel,New Israeli Sheqel,1993,105657.484,102916.86,4.986162,1.9423082,,3.0876813,103242.98,100756.984,267496.5,0.90401226,95600.07233094437,242588.06,0.96329534,0.58786654,2.830083333333333,0.71093017,0.72847104,2,1,0,0,,,0.50061584,0.32786474,0.27276862,0.23361738,-0.3376885,0.0028219419,0.8136214027514046,0.5585186908751518,0.7056562906225612,0.62983036,0.60302687,0.6286959,0.004122055
ISR,Israel,New Israeli Sheqel,1994,114788.69,111085.43,5.164345,2.0287762,,3.0987508,111064.53,108524.28,295366.78,0.9003723,102580.70308243723,259790.86,0.9773956,0.58786654,3.011055208333333,0.7453238,0.76276964,2,1,0,0,,,0.5112239,0.32960013,0.25545445,0.24009763,-0.3478597,0.011483646,0.8506259821670168,0.5595513825314044,0.7742823087479251,0.6498964,0.6298823,0.6083329,0.0040245675
ISR,Israel,New Israeli Sheqel,1995,122855.16,116776.55,5.332078999999999,2.105914,1994.88,3.1098602,117583.49,113492.89,328191.47,0.88328314,109641.10836408167,278696.72,0.99074936,0.58786654,3.011291666666667,0.8163124,0.84573454,0,1,0,0,,,0.53535765,0.34780985,0.23720299,0.2369792,-0.3728134,0.015463668,0.8787897192059302,0.6066747199989729,0.9826941593454469,0.7082023,0.669893,0.63387966,0.0041077337
ISR,Israel,New Israeli Sheqel,1996,131363.1,123595.51,5.486774,2.194124,2017.49,3.121956,124359.67,119019.766,349179.03,0.8652573,115660.26267935765,299803.06,0.98766357,0.58261895,3.19165,0.8451432,0.8830611,1,1,0,0,0.8838443941770631,,0.5441974,0.3473061,0.23185927,0.24091211,-0.37894994,0.014675096,0.8902470820755436,0.6242547168927467,1.0701524070321937,0.71530783,0.66401,0.63683194,0.005043523
ISR,Israel,New Israeli Sheqel,1997,137806.92,128362.97,5.6307849999999995,2.2587156,2027.49,3.1340992,130194.21,124635.195,370947.56,0.8540235,119559.96818899957,319350.16,0.9758258,0.6030598,3.44935,0.83316994,0.8703312,2,1,0,0,,,0.52723944,0.32144254,0.2478343,0.2652285,-0.37215105,0.010406229,0.8837884217277514,0.63209880509998,0.9862752326855034,0.68073654,0.6257158,0.633738,0.0040238146
ISR,Israel,New Israeli Sheqel,1998,145003.19,135593.36,5.765115,2.3345406,2003.18,3.1462896,136281.19,132793.25,391207.16,0.8587873,124482.74227375694,336987.4,0.97255087,0.58896184,3.800075000000001,0.8058345,0.8270005,2,1,0,0,,,0.51604635,0.28604802,0.25204113,0.27155367,-0.336462,0.0107727535,0.863074495998703,0.6217879247221957,0.8975166179837627,0.6462349,0.6147941,0.60783464,0.0053511895
ISR,Israel,New Israeli Sheqel,1999,152376.86,142657.72,5.892366,2.4055684,2003.5,3.1585274,143882.53,140487.42,412992.8,0.8547667,128660.18393688535,355156.47,0.9643681,0.59604627,4.139716666666667,0.77003455,0.7886439,1,1,0,0,,,0.50289404,0.28734574,0.2621605,0.2853723,-0.3575509,0.019778252,0.84606220209255,0.5970342117790861,0.8138134233824175,0.6445286,0.6188474,0.57832974,0.0049871393
ISR,Israel,New Israeli Sheqel,2000,167220.5,159629.7,6.014952999999999,2.4787745,2017.35,3.1708126,160007.3,156600.42,431594.44,0.90437657,140567.43951401496,372341.78,1.0130135,0.5914909,4.077333333333333,0.7805529,0.7975339,2,1,0,0,,,0.5033925,0.27051535,0.24955682,0.33126938,-0.38776755,0.033033524,0.8537746135586495,0.6040686369341569,0.824159959641083,0.6054208,0.5885925,0.601003,0.004255946
ISR,Israel,New Israeli Sheqel,2001,169067.38,161427.56,6.131313,2.5098658,1978.82,3.1766763,162755.12,158689.92,447461.28,0.9021852,140253.4751892232,387080.34,0.9866943,0.6107217,4.20565,0.7553787,0.7747295,2,1,0,0,,,0.5273615,0.26199725,0.2626264,0.30499238,-0.3657671,0.008789482,0.8150971129883684,0.590058799164464,0.8003863272632322,0.6004595,0.5737608,0.5931717,0.004648404
ISR,Israel,New Israeli Sheqel,2002,169434.28,160371.25,6.241593,2.5176282,1993.38,3.1825504,164210.92,160514.39,456934.06,0.8993164,139446.26839827065,399395.1,0.9659933,0.59362924,4.737824999999999,0.68797845,0.7038221,1,1,0,0,,,0.5375784,0.23604469,0.2812735,0.30244708,-0.35801092,0.0006672129,0.7373101688684224,0.5429798760960186,0.7153768586325726,0.607892,0.5760964,0.5609664,0.0055174553
ISR,Israel,New Israeli Sheqel,2003,162440.84,154649.16,6.352106,2.5338535,1974.04,3.1884358,158435.4,154874.61,442042.7,0.87100184,141554.9536609002,410516.72,0.9648914,0.58544165,4.554133333333334,0.74902844,0.7662498,2,1,0,0,,,0.5431837,0.21649525,0.27177173,0.30969074,-0.3533336,0.012192247,0.7880911998761162,0.6143288471112809,0.7782574562265788,0.6626481,0.62517244,0.6212069,0.0051795123
ISR,Israel,New Israeli Sheqel,2004,161123.89,154077.9,6.471235999999999,2.5880938,1941.99,3.194332,157923.12,154631.3,435482.6,0.8616554,148412.32560034338,421651.84,0.9870408,0.5672031,4.481983333333334,0.80147773,0.8185398,2,1,0,0,,,0.5589917,0.20817015,0.2549419,0.35497728,-0.39484453,0.017763527,0.8240582996658097,0.6860865565498057,0.8461886056695122,0.7035829,0.6710229,0.675789,0.007312326
ISR,Israel,New Israeli Sheqel,2005,161550.64,155744.28,6.604572,2.689037,1930.94,3.200239,161550.64,155744.28,433958.84,0.8578588,155744.28125,433958.84,1.0,0.5629268,4.4877,0.8292629,0.86017895,1,1,0,0,0.8543339732517103,,0.56842244,0.22120707,0.25123364,0.38296103,-0.43725342,0.013429291,0.8436693223565186,0.7335469273834571,0.8809444961094391,0.7170992,0.66127074,0.7026486,0.008744496
ITA,Italy,Euro,1970,591346.0,549012.94,53.324771999999996,19.806305,2069.82,2.0144053,589442.3,578373.4,1.5263916e6,0.91299903,735837.6256145894,1.9822911e6,0.96671844,0.6425358,0.3227855622537146,0.18626264,0.18982737,1,0,0,0,0.6998935589259759,,0.5634967,0.30551547,0.14257443,0.118710324,-0.15345825,0.02316132,0.1957822541747944,0.1605836469969741,0.20366450794919788,0.19239753,0.16831727,0.1503435,0.0056740427
ITA,Italy,Euro,1971,605873.44,562967.75,53.700117,19.824783,2016.63,2.036938,603708.1,593065.56,1.6187782e6,0.9009168,749215.9482217524,2.1438048e6,0.94973093,0.6425358,0.3203888348719765,0.19994514,0.20353316,2,0,0,0,,,0.5811478,0.27622524,0.14738783,0.12396529,-0.14878207,0.020055883,0.20416878230534916,0.17453165443680269,0.23091978033108135,0.20553161,0.18096754,0.16248406,0.0052832034
ITA,Italy,Euro,1972,637746.2,591707.44,54.074031999999995,19.779388,1997.61,2.0597227,634522.75,622500.56,1.7190651e6,0.91107076,776865.656039485,2.3056322e6,0.95406413,0.6425358,0.3012067015444213,0.22163677,0.22591719,2,0,0,0,,,0.5813308,0.2730722,0.15126584,0.12707372,-0.1513495,0.018606924,0.2275553369681054,0.18857241116045625,0.2585804324821259,0.23447466,0.20466006,0.18195619,0.0058854795
ITA,Italy,Euro,1973,680247.44,645499.9,54.438147,20.035608,1981.1,2.0827622,675379.4,673502.7,1.8283609e6,0.9401199,832224.0329262855,2.476452e6,0.98102623,0.6425358,0.3010922202646927,0.25157845,0.25227946,2,0,0,0,,,0.5794502,0.29156384,0.14598434,0.12924066,-0.16484751,0.018608423,0.2551346183078943,0.22666134956336403,0.2872281699819564,0.25530693,0.25032824,0.22174124,0.0068656933
